date,Year,Month,Mercedes-Benz,BMW,MINI,Audi,Volkwagen,Porsche,Toyota,Lexus,Nissan,Infiniti,Honda,Volvo,Jaguar,Land Rover,Ford,GM,Cadillac,Chrysler,Fiat,Maserati,Peugeot,Citroen,Aston Martin
2019-02-10,2019 ,2 ,132194.9,41081,1136,42240.1,13199,14002.5,12658.3,8942.7,3652.7,25253.7,13357.6,19611.9,6536.6,41154.8,15488.8,691.2,23248.2,10303.4,641.7,17349.4,4208.6,1306.5,2104.8
2019-02-11,2019 ,2 ,132438.4,41611.9,1149.1,42768.2,11186.2,12568.7,11070,8475.7,3080.6,22626.3,11745.2,15238.7,6045.2,38765.4,13883.4,1006,21053.5,10658.6,597.3,16504.6,4034.8,1932.1,1513.6
2019-02-12,2019 ,2 ,126624.9,43126.4,1156.1,44419.3,10920.6,12657.5,11311.2,7989.4,3074.5,22375.1,11126.7,18253.8,6176.2,42966.1,14118.4,1024.1,22091.7,11855.3,653.8,17377.6,6193.6,2199.5,1788
2019-02-13,2019 ,2 ,122899,43074.1,1043.2,40682.3,11438,12726.1,10958,7606.9,3071.5,21636.4,10830,15340.4,5718.1,38394,13213.5,1081.7,19473.3,10515.1,661.9,17581.4,6754.5,1644.5,1600.2
2019-02-14,2019 ,2 ,118683.1,45567.2,1071.4,38362.1,11304.3,13094.4,10134.6,7278,3026.1,20438.7,10287.2,12965.4,6641.4,35910.7,12991.2,994.9,17449.3,11360.7,564,17302.2,7677.7,1503.3,6863.4
2019-02-15,2019 ,2 ,121230.1,43599.8,1102.8,38838.8,10459,13646.3,10571.6,7939.9,2925.2,21436.7,10513.2,13806.9,7401.2,39427.3,12981.2,961.6,18892.4,10948.1,616.5,19663.3,4546.8,3237.9,3828.2
2019-02-16,2019 ,2 ,131642.7,41025.7,1231.8,40147,10862.8,14655.3,11969.2,8115.4,3978.6,24063.2,10942.9,19473.8,6975.4,40616,14383.8,734.6,20064.9,11183.3,663.9,25246.2,4918.9,1447.8,3824.2
2019-02-17,2019 ,2 ,126708.8,41254.8,1213.9,39749.2,11768.9,14218.5,11817.8,7566.6,4060.4,23444.8,10742.2,19029.3,6756.5,39198.3,13396.9,704.3,18396.6,10839.1,697.2,24313,4570.8,1748.5,2242.2
2019-02-18,2019 ,2 ,125806.4,44361.6,1154.3,39869.9,10407.6,14213.4,10534.2,7427.6,3942.3,21904.1,10736.2,14227.7,6038.1,35569.6,13063.9,1082.7,19312.9,10582.8,1679.1,19713.7,5568.6,1602.2,1644.8
2019-02-19,2019 ,2 ,119400.8,44633,1109.9,38480.8,10270.8,13876.4,10606.1,7192.2,3799,21597.3,11648.5,14249.7,6890.8,40248.6,13251.8,1117,18898,10471.8,1274.4,16647.3,4035,1313.7,1776
2019-02-20,2019 ,2 ,117780.9,42679.4,1156.2,38764.8,10795.3,13233.6,10273.8,7907.7,3083.6,21265.1,10079.3,12214.3,6078.5,34160.3,12144.8,1138.2,19379.5,9466.9,917.2,16899.3,4705.9,1209.7,2149.2
2019-02-21,2019 ,2 ,123041.3,41905.7,1045.2,41768.2,10841.4,18622,10418.2,7828.1,2964.6,21210.9,9915.9,12267.2,6345.7,35510.4,12208.3,1056.5,22182.9,11293.1,936.4,17138.7,4338.7,1172.2,1539.8
2019-02-22,2019 ,2 ,123857.1,42280.8,1261.3,40087.1,10933.9,14329.4,11753.4,8039.8,3372.2,23165.4,11135.8,13940.7,6586,36094.6,12865.2,948.5,25415.9,10287.1,983.8,20189.8,6579.8,1166.4,1545.8
2019-02-23,2019 ,2 ,130330.8,43178.7,1222.8,41666.8,11064.1,16557.4,12229.6,8343.4,3258.1,23831.1,11337.5,18134,5990.6,38686.7,13569.5,780,28270.2,11163,1033.2,20266.7,4972.5,1127.9,1624.6
2019-02-24,2019 ,2 ,133321.1,43744.9,1304.6,41209.4,11584.8,16824.8,12727,8737.2,4007.9,25472.1,11904.6,23609.9,6294.3,37070.2,14919.5,682.1,25153.4,14625.1,1107.9,19002.2,5548.7,1133.9,1870.8
2019-02-25,2019 ,2 ,122917.6,44848.9,1171.4,39689.4,10095,14017.6,10935.6,7864,3431.7,22231.3,11411.1,15100.6,6714.1,35294.5,13056.9,1083.7,29414.7,16237.4,883.9,16134.6,5803.8,1305.6,1612.4
2019-02-26,2019 ,2 ,121694.7,48387.3,1244,37749.6,10138.8,13311.3,10987.3,7208.1,3280.3,21475.7,10646.5,14006.9,6224.8,33911,11560.4,1004,27712.3,12053,916.2,15380.7,4887.8,1260.2,1473.2
2019-02-27,2019 ,2 ,119996.4,44488.7,1308.5,37302.8,9908.8,13436.4,11131.8,7096.3,2944.4,21172.5,10565.7,13691.2,6573.8,34948.1,11413.1,1022.1,32667,11109.5,845.6,15934.7,4664.8,1093.5,1465.2
2019-02-28,2019 ,2 ,114488.7,38572.4,1108.8,33282.1,10207.7,13310.4,9671.7,6669.8,2584.2,18925.7,9445.6,12439,6774.6,31364.1,11401,1018.1,23360.4,9965.3,748.7,14458.5,3976.5,1014,1384.4
2019-03-01,2019 ,3 ,126699.9,39915.8,1257.2,35875.3,10535.4,15242.6,10574.5,6819.7,2571,19965.2,9475.9,14934.6,6564.8,32925,12739,670,29552.8,13272.9,989.9,16544.3,3462,986.8,1527.6
2019-03-02,2019 ,3 ,143086.9,42651,1249,38795.8,10959.6,15644.2,10924.9,7425.2,2738.6,21088.7,11372.9,16368.7,7783.8,38343.7,13324.5,701.3,34183.3,17331.4,1008,25273.6,3870.6,1311.6,1876.8
2019-03-03,2019 ,3 ,155926.4,44004.1,1193.6,37973.8,11031.3,15508,11742,7970.3,2838.4,22550.7,11515.1,18863.9,6531.5,38880.5,12877.2,714.4,31893.6,21988.2,1084.7,18520.1,3990.8,1872.6,1884.8
2019-03-04,2019 ,3 ,121665,40664.4,1044.1,34586.6,9343.6,13939.9,10175,7049,3131,20355,10062,13346.5,6121.8,31135.9,11358.6,3819.2,27393.3,17038.8,867.8,14510.9,3967.4,1186.6,1586.2
2019-03-05,2019 ,3 ,110374.8,37783.4,1031.1,33222.8,8726.3,12718,9776.4,6750.1,3077.6,19604.1,16246.6,19605.2,6373,31561.6,11350.4,1048.4,21205.1,15304.1,765.9,14202,4600.2,1072.5,2276.4
2019-03-06,2019 ,3 ,118905.3,39096.1,1046.3,39897.3,9628.3,13257.9,10519.2,7870,3534.6,21923.8,12681.5,17367.9,5941.1,33769.5,12191.1,1060.5,21933.4,13833,808.2,16055.6,4637.5,1223.7,3047.2
2019-03-07,2019 ,3 ,114628.6,37875.3,955.5,40455.2,9583.2,12598.9,10742.2,7339.6,39508.2,57590,11368.8,15390.3,5670.8,31522.5,11598.9,1153.3,24695.4,14930.9,845.6,15271.7,4367,1034.2,2399.4
2019-03-08,2019 ,3 ,111422.6,40232.4,1095.8,36122.1,9084.1,13041.9,9941,6711.1,3293.5,19945.6,11551.5,12930.4,5499.3,31066.5,11553.3,1988.8,21913.2,13006.6,847.6,15241.6,3834.3,1015.8,2028.2
2019-03-09,2019 ,3 ,127574.5,40762.4,1122.8,38387.6,9674.1,15791.6,11280,7309.2,2990.7,21579.9,12211.3,15484.4,6046.1,34359.6,11667.4,924.3,22268.6,18297,987.8,17208.3,3392.3,1258,1945.4
2019-03-10,2019 ,3 ,135389.7,42255.8,1114.9,40732.3,10535.9,16128.6,11436.4,7845,2757.6,22039,11423.3,18746.4,6121.8,37503.3,12066.9,807.2,24479.5,17687.5,880.9,20081,4021.9,1343.9,2197.6
2019-03-11,2019 ,3 ,115812.6,40690.5,1090.6,37809,9175.4,14046.9,10036.7,7577.7,2643.7,20258.1,11005.6,17023.3,5496.3,31315.6,12488.8,1154.3,43392.7,16419.1,1824.3,15922.6,4680.7,1206.6,1677
2019-03-12,2019 ,3 ,110225.8,39255.6,1073.5,35236.1,9233.3,12667.5,9563.8,7463.5,2384.3,19411.6,10882.5,13799,5119.8,29114,11179.1,1208.8,36390,13542.3,3686,13668.2,4380.1,1111.9,2494.2
2019-03-13,2019 ,3 ,109926.5,39214.1,1048.3,34360.2,9544.4,13514.1,9215.3,7546.3,2389.4,19151,9809.8,12407.6,5615.3,28565.9,10730.1,1108.9,29404.2,14265.7,1775.9,13673.4,3748.5,1012.9,2720.4
2019-03-14,2019 ,3 ,110225.4,39545.4,972.5,33915.7,8993.1,14229.6,8949.1,7062.1,2275.3,18286.5,9341.6,13912.2,6415.4,29527.6,10652.3,985.8,25404.5,12581.7,1633.6,15233.4,3751.5,1218.8,1574
2019-03-15,2019 ,3 ,109792.7,40429.1,1016,34134.7,8931.7,12996.5,9521.5,7574.5,2323.8,19419.8,9791.6,13452.2,5823.1,29301.5,10915.7,973.7,27514.5,12463.5,1132.1,15523.2,4143.8,1565,1380.4
2019-03-16,2019 ,3 ,120831.4,40431.4,1157.2,35081.4,9128.4,14770.4,11255.6,8243.6,2468.1,21967.3,13296,15102.1,6260,34688.9,11448.5,687.1,31132.1,14959,1115,17290.9,3217.7,1149.2,2143.2
2019-03-17,2019 ,3 ,124246.9,45802.2,1427.8,37257.8,10445.7,15210.3,12125.4,8439.3,2793,23357.7,12734.2,20402.7,5820.2,37422.5,12629.1,691.2,28424.8,15615.9,1819.3,16508,3750.4,1265.2,1523.6
2019-03-18,2019 ,3 ,116107.7,44833.5,1102.8,36854.7,10289.4,13956.1,10711.8,7719.9,2512.5,20944.2,12825.9,16325.8,5475.9,33257.1,11498.9,1105.9,24690.2,12122.6,1379.3,15405,3831.3,1322.8,1893
2019-03-19,2019 ,3 ,119053.5,42992.2,1103.8,37449.8,10020.8,139424.1,11670.5,8710.8,3267.3,23648.6,12109.6,14886.1,5550.7,31813,11660.3,2147.2,29918.1,11780.6,1314.8,16673.4,3281.3,1169.5,2661.8
2019-03-20,2019 ,3 ,120228.2,41924.7,1044.2,36125.3,9551.9,32514.5,10940.1,9749.1,3086.6,23775.8,11639.4,15082.5,5042.1,30899.1,12148.8,1187.6,30575,11830.9,1145.2,34369.2,3330.8,1019.2,2240
2019-03-21,2019 ,3 ,114598.8,39908.3,1153.3,33674.9,9161.5,16622.9,10253.7,8420.2,2553.9,21227.8,11835.9,13549.5,4609.3,30635.4,12304.3,1113,24530.9,10662.5,932.3,19480.4,2975.4,1077.5,2351
2019-03-22,2019 ,3 ,117583.5,40048.8,1157.3,34754,9090.1,17964.1,10231.4,7962.9,2492.3,20686.6,12231.6,13682.3,4833.1,30956.2,11787.5,931.3,23389.6,11060.1,966.6,18259.6,3179.2,1130,2813.2
2019-03-23,2019 ,3 ,122542.9,42410.9,1097.7,35221.7,9460.3,17991.3,10746.2,8008.5,2452.9,21207.6,11813.8,14650.9,4881.6,33106.5,11703.7,745.7,25241,11758.4,1092.8,22048.4,3251.1,992.7,2744.6
2019-03-24,2019 ,3 ,125392,44307,1139.1,37440.2,10514.9,17995.3,11673.3,9004.2,2795,23472.5,12210.4,15953.6,6147.1,33615.3,11732,690.2,24816.4,14597.8,1034.2,21853.6,3378.2,1035.1,2740.6
2019-03-25,2019 ,3 ,120505.7,42362.4,1113.9,35870.8,9986.8,15863.3,10849.1,8703.6,2536.7,22089.4,12183.2,13372.3,5809.9,38784.4,11585.8,1072.6,21499.8,11953,958.6,17274,3640.5,1212.7,2433.8
2019-03-26,2019 ,3 ,112255.9,39599.7,1134,35313.4,9221.2,15193.2,10243.8,8042.5,2419.7,20706,11005.6,12194.1,5496.2,30958.4,11666.3,1069.6,24353.1,10177.3,936.4,15342.6,3309.5,2201.6,2020.2
2019-03-27,2019 ,3 ,110721.3,37687.9,1106.9,36554.3,8770.4,15351.6,10874.3,7884.2,2635.6,21394.1,11139.8,11797.6,4819.1,31616.1,10733,1085.7,20981.9,9543.5,915.2,15106.2,3099.7,1044.3,2320.8
2019-03-28,2019 ,3 ,124350.3,41657.3,1137.1,41021.4,9987.5,16535.2,11317.4,12874.1,2870.7,27062.2,11609,13770.2,5454.7,37937.9,13390.8,1548.9,23979.8,10687.7,926.3,19167.7,4012.7,1148.1,2688.2
2019-03-29,2019 ,3 ,113370.3,39467.5,1239.9,35428.3,8602.3,16297.1,10118.7,9779.4,2582.1,22480.2,10706.9,12043.6,5265.2,32389.3,12790.7,1608.4,24067.4,9424.3,922.2,21423.9,4046.1,1014.9,2066.4
2019-03-30,2019 ,3 ,126101.7,40203.5,1292.4,35237.2,9244.6,17551.3,10840.8,10253.7,2573,23667.5,10637.3,13414.4,5409.3,34050.1,11697.7,763.8,23698.6,10440.5,1022.1,24863.9,3213.6,1015.8,2024.2
2019-03-31,2019 ,3 ,134517.2,42781.4,1290.3,35138.4,9543.4,19412,11626.1,10293.9,2548.8,24468.8,11400,13118.4,5526.4,35639.4,12073.1,694.2,22770.7,10291.3,1084.7,23142.2,3151,1246.2,2520.6
2019-04-01,2019 ,4 ,114599.7,44835.5,1081.6,35484.5,8554.1,16524.1,9946,7856,2735.4,20537.4,10611,11323.6,4746.3,30216.8,11126.6,1050.4,20802.3,9869.3,799.1,21019.5,3323.4,1078.4,3243
2019-04-02,2019 ,4 ,113432.7,41249.6,1132,36203.1,8424.6,20068.9,9611.1,8102.3,2936.2,20649.6,10434.5,11004.8,5225.7,32044.3,11210.2,1098.8,22057.3,9658.5,830.4,19782.2,2970.5,1280.4,2486.2
2019-04-03,2019 ,4 ,116163.4,41729.8,1150.2,32960.1,8348.9,16429.3,9704.9,8120.5,2840.5,20665.9,10908.7,10819.8,4681.9,29497.4,10895.6,1007,20705.4,9301.2,925.3,20775.2,2897.8,2359.1,2068.4
2019-04-04,2019 ,4 ,115096.3,43019.6,1129.1,32959.7,8436.2,14845,9583.6,8477.8,3293.4,21354.8,11761.4,10775.5,5580,30351,11077.2,931.3,25884.8,10240.8,911.1,19104.4,3291.4,1905.1,1711.2
2019-04-05,2019 ,4 ,115367.3,40116.3,1256.1,31131.2,8458,15015.6,9346.5,8110.5,2789,20246,11248.8,10605.4,4417.6,30833.5,11950.9,879.9,24163.4,10057.1,936.4,19293.9,2654.7,1432.6,2324.8
2019-04-06,2019 ,4 ,125717.4,39497.6,1137.1,32789.7,8756.3,17170.9,9917.7,8576.6,3253.1,21747.4,11993.5,12762.2,4843.3,32790.9,12193.2,712.4,26235.9,9643.4,1029.2,24199.8,2742.6,1035.2,2754.6
2019-04-07,2019 ,4 ,132655.4,41459.5,1185.6,33884.6,9412.2,17433.3,11278.9,10485.4,3423.6,25187.9,12295.1,14728,5227.8,33304.5,11790.5,677.1,27377.2,10372.9,1061.5,21381.4,2855.4,1005,2508.4
2019-04-08,2019 ,4 ,121904.7,40657.4,1103.7,32654,8966.5,14927.8,10280.2,8123.5,2994.8,21398.5,11929.8,12603.4,4563.7,29256.1,11190.2,1032.2,22866.9,9894.6,962.6,17238.6,2685,1107.8,1786
2019-04-09,2019 ,4 ,116339.2,40325.4,1058.3,33077.5,10775.1,13946.1,10948,7737.9,3055.4,21741.3,11713.9,12180.1,4375.1,27862.7,11206.2,946.5,25456.1,9078.3,925.3,16792.3,2809.1,995.8,2528.6
2019-04-10,2019 ,4 ,105791.5,38424.2,1142.2,31885,9816.3,12824,9921.8,7176,3242,20339.8,11069.1,11666.8,4054.3,26380.4,12630.9,997.9,25356.2,8344.7,797.1,16748,2476.9,924.1,3741.4
2019-04-11,2019 ,4 ,112502.6,39829.8,1374.3,32057.9,9931.2,13360.8,9242.7,6696.7,3169.3,19108.7,10153,10693.7,4017.8,26285.6,12465.7,951.5,26130.1,8818,864.7,16181.1,2588.9,1060.4,3368.2
2019-04-12,2019 ,4 ,112284.7,40133.7,1114.9,32934,8869.1,13673.5,9486.9,6891.3,3140.1,19518.3,10645.4,10855.3,4163.2,27643.6,11920.6,834.5,21605.6,8749.4,834.5,17294.8,2636.4,1039.1,2494.2
2019-04-13,2019 ,4 ,121387.6,41640.3,1139.2,35475.6,9140.3,15599.8,10206.4,7470.6,3247.1,20924.1,10311.3,11783.4,4182.4,30757.8,13010.5,608.4,27747.6,11781.6,871.8,20806.5,2401.3,1119.7,2460
2019-04-14,2019 ,4 ,121229.4,43600,1188.5,35110.6,9227.9,15198.3,11317.4,8569.4,3579.1,23465.9,10957.1,11905.6,4166.3,29762.8,12658.4,708.3,28721.6,10560.7,860.7,18694.5,2656.5,945.4,2345
2019-04-15,2019 ,4 ,114569.4,41125.3,1160.3,35217.1,8874.2,13773.4,10933.9,7283,2645.7,20862.6,11917.8,11108.5,4499.2,28931.4,12134.7,955.6,23738.4,9371.9,947.5,17457.5,2658.5,1036.2,1610.4
2019-04-16,2019 ,4 ,111880.7,40305.2,1289.4,33151.2,8802.4,13313.3,9524.4,6910.5,3177.5,19612.4,9933,10274.7,4449.9,27804.1,11626,990.9,23151.4,8437.5,2095.8,15113.2,2522.5,964.5,1499.4
2019-04-17,2019 ,4 ,112507.2,39390.9,1073.5,32166.1,8374.2,12637.3,10055,6864.2,3147.1,20066.3,9897.7,10206.1,5055.2,27515.6,11195.2,1015.1,22257.4,12922.8,1409.6,16328.3,2610.3,1074.4,1876.8
2019-04-18,2019 ,4 ,112596.3,37435.3,1107.9,30608.9,8282.5,12782.6,8571.7,6963.2,3064.5,18599.4,9464.8,9605.7,4541.6,27241.2,11048.7,888,31637.4,12725,5236.9,15564.3,3374.2,963.5,2006
2019-04-19,2019 ,4 ,113970.2,38898.5,1147.2,30669.9,8350.3,13573.6,9009.6,6853,2946.4,18809,9500.1,10269.2,4277.3,27723.3,11130.9,943.5,28954.5,10897.6,4844.4,15595.6,3124.9,1110.9,2080.6
2019-04-20,2019 ,4 ,122502.6,38240.9,1173.5,31447,8778.5,15688.6,10004.4,7717.7,3265.2,20987.3,10401.1,11237.8,4291.4,29326.9,11557.6,626.6,28653.7,11279.1,4756.6,24774.9,2561.9,1081.5,2322.8
2019-04-21,2019 ,4 ,124263.2,40103.1,1162.3,31864,9038.6,14656.3,10312.3,8166.8,2989.8,21468.9,10314.4,12489.2,4472,30101.6,12353.5,570.1,32160.2,11904.7,3400.5,19554.3,2611.3,1100.7,2096.8
2019-04-22,2019 ,4 ,112757.7,38876.1,1293.6,30566.9,8520.7,12466.7,9356.4,7311.4,2726.4,19394.2,11153.9,9813.3,4047.2,28156.3,11091.3,959.6,26357.8,11010.6,2084.7,16043.6,2641.6,1151.1,1749.6
2019-04-23,2019 ,4 ,115246.1,39785.5,1155.4,31394.4,8063.7,14258.8,10293.1,7470.8,3098.7,20862.6,11166.1,10587.9,4643.6,29969.5,11541.3,1127.1,23251.3,11860.2,1438.9,15959,2611.3,1190.5,1953.4
2019-04-24,2019 ,4 ,104693.1,36951.9,1028.1,28648.1,7786.6,12873.3,9775.4,6859.1,3032.1,19666.6,9671.7,10041.6,4041,28274.3,10703.9,977.7,24267.5,13428.4,1320.8,14710.8,2404.3,986.5,2217.8
2019-04-25,2019 ,4 ,100912.2,36747.3,1017,29270.9,7420.1,12003.6,9791.6,6795.3,2457,19043.9,9163.1,9694,3846.4,28711.2,10427.2,932.3,24762,9859.4,1186.6,13691.6,2360.1,1141.1,1780
2019-04-26,2019 ,4 ,105002.3,39616.9,1130,28603.5,7453.7,11948.1,9944.8,6816.7,2453.9,19215.4,8942.1,9405.1,3970.4,28827.3,10724.9,800.1,24607.6,9560.7,1253.2,14661.5,2558.9,1117.9,1560
2019-04-27,2019 ,4 ,106323.9,37026.8,1079.5,31540,7787.6,13527.3,9478.9,6853.3,2447.8,18780,9617.1,9712.9,4314.5,31792.9,11440.6,501.5,25209.8,10553.6,1298.6,20017.4,2463,1021,1895
2019-04-28,2019 ,4 ,107765.5,37726.8,1061.5,32954.8,8171.3,13688.7,9846.1,7061,2912,19819.1,10882.5,10858.3,4114.8,31313.5,11931.9,483.3,28694.2,10225.6,1204.8,16634.2,2515.3,1099.7,1832.4
2019-04-29,2019 ,4 ,106741,37904.5,1425.8,31554.3,8213.9,23972.9,9301,7136.7,2775.9,19213.6,11039,9604,3771.6,27782.9,11765.3,895,22534.8,9296.2,1141.2,14895.3,3126,1119.9,2405.6
2019-04-30,2019 ,4 ,102358.4,35732.1,1274.2,30906,7847,17484.7,9969,6512.9,2340,18821.9,9895.6,10029.7,3642.6,27449.2,10922.6,1053.4,20865.9,8587.9,1006,16240.5,2390.2,799.2,2028.2
2019-05-01,2019 ,5 ,102410.3,35669.6,1144.2,30543.7,7649.9,14013.6,11485.8,6874.3,2885.9,21246,10221.4,10229,3741.5,27839.3,10997.3,692.2,21218,9608.1,1231,14666.4,2255.1,865.7,2133.2
2019-05-02,2019 ,5 ,101633.7,36438.5,1484.3,29693.2,7600.1,13377.9,10490,6762,3001.8,20253.8,10195.4,9225.8,3330.7,27651.8,11492.9,873.8,20933.7,9066.2,994.9,13895.6,2106.7,824.2,1788
2019-05-03,2019 ,5 ,102704.6,38075.3,1116,29455.5,7400,12638.3,9838.2,12205.2,3199.7,25243.1,10392.1,9310.8,3477,28106.9,11889.3,756.8,35205.3,9590.9,1863.7,15230.4,2335.8,954.4,1673
2019-05-04,2019 ,5 ,118330.2,40154.1,1123.8,33165.6,8554.9,15264.8,10944.8,16875.8,2796,30616.6,11316.3,11030.8,3861.5,30968.7,11527.4,529.7,23061.6,10620,1204.8,17722.8,2456,959.4,1834.4
2019-05-05,2019 ,5 ,118231.4,41679.4,988.8,33800.2,9317.4,15645.2,11132.6,11316.2,2797,25245.8,12033.6,11742.4,3829.2,32712.3,12163.7,478.3,25569.3,10683.7,1328.9,16673.4,2459.9,1020,1884.8
2019-05-06,2019 ,5 ,128439.9,45491.6,1055.4,36841.1,9516.9,15568.5,12860.3,10952.9,3245,27058.2,13306.2,12936.3,4302.5,33831.2,12556.4,608.4,24941.6,10391,1605.4,16293.9,2388.3,1157.3,1737.6
2019-05-07,2019 ,5 ,117776.7,42716.7,1070.5,34910.8,8523,13107.5,11408.2,9502.9,3200.7,24111.8,12764.3,10721,3929.2,30053.3,12115.5,841.5,20250.6,9477,1241.1,13866.3,2587.1,1139.9,1410.6
2019-05-08,2019 ,5 ,157712.8,40478.7,1035.3,33731.9,8624.5,12551.5,10549.5,8731,2970.7,22251.2,12615.9,10515.7,3801,30809.1,12500.8,858.7,23526.8,9619,1101.9,14383,2837.4,1011,1301.6
2019-05-09,2019 ,5 ,148196.1,40365.7,1164.3,32026.7,9128.7,12422.4,10501.2,8134.5,3180.5,21816.2,11924.7,10045.8,3529.7,29030.2,11597.9,829.4,24404.8,9486,1090.8,13467.8,2553.9,904,1491.4
2019-05-10,2019 ,5 ,121029.7,44591.2,1078.6,31252.3,8867.3,12593.9,9800.6,8066.1,2771.8,20638.5,11162,12464.2,3842.3,34951.2,11990.4,713.4,26549.9,9322.5,1142.2,15138.4,2458.7,939.2,1453
2019-05-11,2019 ,5 ,124801.7,40262.6,1072.6,31882.3,8891.2,14038.8,10533.2,8812.6,3443.8,22789.6,11693.7,14984.5,4072.5,33098.8,11724,535.8,32626.4,10056,1127.1,15604.8,2621.3,970.7,1741.6
2019-05-12,2019 ,5 ,122423.3,40632.1,1151.3,34915.8,9178.8,14164,11556.3,8985.3,3758.7,24300.3,12616,16407,3932.2,32689.8,12074.3,536.8,31369.1,11043.8,1009,16651.2,2791.1,969.5,1636.6
2019-05-13,2019 ,5 ,114306,42427.3,1124.1,32432.9,9251.4,12550.5,11411.3,9147.6,3037.2,23596.1,12257.9,17545.9,4302.5,28799,12119.5,783,26774.8,9769.5,878.9,16470.8,2820.1,1030,1658.8
2019-05-14,2019 ,5 ,115871.4,43508,1107.9,34111.7,10072.6,13863.2,10656.1,8499.8,3222.9,22378.8,11708.9,14623,4327.7,30095.6,11966,821.3,31414.5,10883.5,997.9,18105,2750.6,1011.8,7206.6
2019-05-15,2019 ,5 ,113124.7,40779.3,1097.7,35806.5,8868.6,13968.3,11080.3,8330.3,3026.1,22436.7,11797.7,13062,4101.6,28774.7,11824.8,809.2,35199.3,9281.1,994.9,14962.9,2630.4,991.7,3897
2019-05-16,2019 ,5 ,112664.8,40663.4,1472.1,36066.3,9423.3,14985.3,10182.4,8042.9,3213.7,21439,11123.7,12137.3,4107.6,30897.9,12083.1,839.5,33037.9,12530.3,970.7,14445.1,2398.4,1042.3,1907
2019-05-17,2019 ,5 ,117627.3,39855,1727.3,33461,8777.5,14981.3,9510.2,8251.6,2967.6,20729.4,10561.6,12484,4102.8,28692.2,11720.9,775.9,31323.5,9047.1,924.3,14195.1,2500.2,897.9,1527.6
2019-05-18,2019 ,5 ,123220.2,41948.9,1029.2,35885,8767.6,15326.4,11329.6,8450.4,3003.9,22783.9,11242.8,14214.6,4448.9,30088.4,11814.7,507.5,37456.6,10495.1,1021.1,15421.2,2844.2,978.8,1745.6
2019-05-19,2019 ,5 ,119503.1,41484.7,1059.4,35512,8702.9,14777.5,11199.2,8791.6,3084.6,23075.4,11875.4,15739,4021.9,30382.4,12069,558,42589.7,10282.1,1182.6,15684.5,3064.3,1003.7,1971.6
2019-05-20,2019 ,5 ,111839.9,40796.4,1093.7,33847.6,8500.6,13035.9,11526.1,8487.9,3145.2,23159.2,11796.8,15308.6,4000.8,28655.8,12810.5,811.2,31726.3,8573.9,916.2,13894.5,2859.5,1101.8,2121
2019-05-21,2019 ,5 ,119758.7,42028.6,1358.1,36994.3,8805.1,13763.4,18310,8973,3418.6,30701.6,12355.7,15346.5,4876.7,31794.9,13341.5,912.1,32727.4,9389.2,893,15791.4,2681.9,1062.4,2066.4
2019-05-22,2019 ,5 ,111357.2,41363.5,1131.2,33816.8,8459.4,14241.6,13472.8,7763.2,3778.8,25014.8,12283,12919.6,4202.6,28184.7,11971.3,974.7,29910.9,9183.1,923.3,14529.3,2461.8,1696.1,1897
2019-05-23,2019 ,5 ,105855.4,40168.7,1132.1,32326.7,8140.8,13587.7,11819.6,7512.9,3365.1,22697.6,12623,14039.6,4124.9,27203.8,11745.1,870.8,30429.5,8683.7,870.8,14118.6,2536.6,2174.3,2343
2019-05-24,2019 ,5 ,110315.6,39206.3,1214.9,31632.5,7934.1,13487.8,11710.9,8158.8,2957.5,22827.2,12028.8,13924.7,4153.3,26964.5,11753.2,739.6,26711.2,8056.1,938.4,14961,2718.5,1738.6,2625.4
2019-05-25,2019 ,5 ,119362,49968.8,1180.4,31885.5,7965.6,14574.6,11584.6,8213.4,3142.1,22940.1,12098.4,14038.6,4258.1,29003,11957,562,31542.5,8930,902.1,15920.5,2477.9,1290.4,2193.6
2019-05-26,2019 ,5 ,120405.1,45513.8,1214.8,32764.5,8727.1,14215.4,10871.1,8822,3107.9,22801,11541.4,14442,4025,31283.4,11709.7,545.9,31115.8,9719.1,978.7,15190.1,2544.8,1048.4,1782
2019-05-27,2019 ,5 ,117731.1,45027.4,1075.5,35771.7,8808.4,12830,11589.8,8632.9,3265.3,23488,12539.4,16325.5,4958.4,28510.6,11759.2,976.7,26831.4,8848.2,1836.5,14457.6,2669.8,2680,1884.8
2019-05-28,2019 ,5 ,113308.6,41400.9,1038.2,34045.5,8608.8,13079.2,11166.9,8223.5,3295.5,22685.9,12146.8,15890.1,4701.1,27606.5,12559.4,923.3,25860.6,8796.7,1236.1,15503.9,2589.1,2041.2,1705.2
2019-05-29,2019 ,5 ,111707.4,43698.8,1214.7,34849.3,8323.3,13970.2,10222.3,7941.8,3071.6,21235.7,11208.5,12123.7,4090.6,27513.4,12211.4,871.8,24315.7,8271.2,968.6,13930.7,2279.3,1135,1705.2
2019-05-30,2019 ,5 ,110008.8,42199.2,1208.7,33901.3,8161.9,13653.4,10240.6,7993.5,2954.5,21188.6,11391,13142.3,4170.3,31414.6,12114.3,881.9,24665,8243.9,1176.5,13892.3,2379.3,1115.9,1598.2
2019-05-31,2019 ,5 ,105476.6,39177.3,1052.4,31027.6,7700.2,12682.7,9468.6,8006.7,2914,20389.3,10664.4,12771.8,4383.3,28923.1,11450.5,768.9,24921.1,7786.7,1128.1,13259.7,2316.5,984.7,1558
