년,월,Advertiser,Brand,Product,연령대,광고횟수,시청자수,GRP,도달자수,도달율 1+,도달율 3+,도달율 5+,도달율 7+,도달율 9+
2018,01월,아우디코리아,아우디,아우디코리아아우디,50대,726,14103726,358.9,2896206,73.7,48,29.2,18.5,10.5
2018,01월,아우디코리아,아우디,아우디코리아아우디,60대,726,16412163,382.9,3296213,76.9,52.1,31.9,18.6,11.6
2018,01월,아우디코리아,아우디,아우디코리아아우디,개인,726,55919929,236.4,13968447,59.1,31.1,18.2,10.4,6.2
2018,01월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐,20대,280,1129205,33.8,555231,16.6,3.6,0.6,0.4,0
2018,01월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐,30대,280,2788261,72.1,1059056,27.4,10.2,4,1.6,0.6
2018,01월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐,40대,280,4466610,104.5,1648147,38.5,12.9,6.2,2.6,1.6
2018,01월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐,50대,280,2934632,74.7,1235672,31.4,8.6,4.6,2,0.6
2018,01월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐,60대,280,1693318,39.5,877087,20.5,4.2,0.9,0.5,0.3
2018,01월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐,개인,280,14871788,62.9,6277921,26.5,8,2.9,1.2,0.6
2018,01월,지엠코리아,캐딜락,지엠캐딜락CT6,20대,1484,2234429,66.8,873785,26.1,8.9,4.2,0.6,0.5
2018,01월,지엠코리아,캐딜락,지엠캐딜락CT6,30대,1484,5382412,139.2,1623611,42,15.4,9.4,4.7,3.4
2018,01월,지엠코리아,캐딜락,지엠캐딜락CT6,40대,1484,9085947,212.5,2312792,54.1,28.2,14.5,9,5.1
2018,01월,지엠코리아,캐딜락,지엠캐딜락CT6,50대,1484,6911840,175.9,1801064,45.8,22.9,12.2,7.9,5.1
2018,01월,지엠코리아,캐딜락,지엠캐딜락CT6,60대,1484,4282588,99.9,1532985,35.8,12.1,5,3,1.9
2018,01월,지엠코리아,캐딜락,지엠캐딜락CT6,개인,1484,31289408,132.3,9413693,39.8,17.1,8.6,4.7,2.9
2018,01월,지엠코리아,캐딜락,지엠코리아캐딜락,20대,2112,2895505,86.6,977121,29.2,11.2,4.1,2.1,1
2018,01월,지엠코리아,캐딜락,지엠코리아캐딜락,30대,2112,7504486,194.1,1743128,45.1,19.6,12.8,8.3,5.1
2018,01월,지엠코리아,캐딜락,지엠코리아캐딜락,40대,2112,8725129,204.1,2321804,54.3,26.5,14.6,8.1,5.8
2018,01월,지엠코리아,캐딜락,지엠코리아캐딜락,50대,2112,6520560,165.9,1793243,45.6,23,11,5.7,4.1
2018,01월,지엠코리아,캐딜락,지엠코리아캐딜락,60대,2112,4154148,96.9,1517952,35.4,12.4,5.3,2.6,1.5
2018,01월,지엠코리아,캐딜락,지엠코리아캐딜락,개인,2112,33654571,142.3,9604433,40.6,18.1,9.3,5.2,3.2
2018,01월,캐딜락코리아,캐딜락,지엠캐딜락XT5,20대,2175,2216878,66.3,746491,22.3,9.3,4.2,2,1.4
2018,01월,캐딜락코리아,캐딜락,지엠캐딜락XT5,30대,2175,5816210,150.5,1629702,42.2,18.8,11,5.8,3.7
2018,01월,캐딜락코리아,캐딜락,지엠캐딜락XT5,40대,2175,8863470,207.3,2299384,53.8,29.2,14.2,8.4,4.9
2018,01월,캐딜락코리아,캐딜락,지엠캐딜락XT5,50대,2175,6992971,178,1922422,48.9,22.4,11.9,7.2,4
2018,01월,캐딜락코리아,캐딜락,지엠캐딜락XT5,60대,2175,4718623,110.1,1431501,33.4,13.9,6.3,3.9,2.2
2018,01월,캐딜락코리아,캐딜락,지엠캐딜락XT5,개인,2175,31892508,134.8,9344669,39.5,17.9,9,4.9,2.8
2018,01월,캐딜락코리아,캐딜락,캐딜락에스컬레이드,20대,4,0,0,0,0,0,0,0,0
2018,01월,캐딜락코리아,캐딜락,캐딜락에스컬레이드,30대,4,17629,0.5,17629,0.5,0,0,0,0
2018,01월,캐딜락코리아,캐딜락,캐딜락에스컬레이드,40대,4,23031,0.5,18276,0.4,0,0,0,0
2018,01월,캐딜락코리아,캐딜락,캐딜락에스컬레이드,50대,4,0,0,0,0,0,0,0,0
2018,01월,캐딜락코리아,캐딜락,캐딜락에스컬레이드,60대,4,5140,0.1,5140,0.1,0,0,0,0
2018,01월,캐딜락코리아,캐딜락,캐딜락에스컬레이드,개인,4,45799,0.2,41044,0.2,0,0,0,0
2018,01월,포드세일즈서비스코리아,링컨,링컨컨티넨탈,20대,18,0,0,0,0,0,0,0,0
2018,01월,포드세일즈서비스코리아,링컨,링컨컨티넨탈,30대,18,3269,0.1,3268,0.1,0,0,0,0
2018,01월,포드세일즈서비스코리아,링컨,링컨컨티넨탈,40대,18,0,0,0,0,0,0,0,0
2018,01월,포드세일즈서비스코리아,링컨,링컨컨티넨탈,50대,18,1004,0,1004,0,0,0,0,0
2018,01월,포드세일즈서비스코리아,링컨,링컨컨티넨탈,60대,18,11704,0.3,9879,0.2,0,0,0,0
2018,01월,포드세일즈서비스코리아,링컨,링컨컨티넨탈,개인,18,15977,0.1,14150,0.1,0,0,0,0
2018,01월,한국토요타자동차,렉서스,한국토요타렉서스LS500H,20대,1072,1816284,54.3,875483,26.2,5.3,2.3,0.4,0.3
2018,01월,한국토요타자동차,렉서스,한국토요타렉서스LS500H,30대,1072,4765211,123.3,1686349,43.6,17.4,7.5,3.3,1.5
2018,01월,한국토요타자동차,렉서스,한국토요타렉서스LS500H,40대,1072,10094612,236.1,2732974,63.9,32,16.9,9.7,5.4
2018,01월,한국토요타자동차,렉서스,한국토요타렉서스LS500H,50대,1072,12811764,326,2713563,69.1,41.3,25.8,17.1,9.1
2018,01월,한국토요타자동차,렉서스,한국토요타렉서스LS500H,60대,1072,13061605,304.8,3004207,70.1,42.4,24,14.8,7.7
2018,01월,한국토요타자동차,렉서스,한국토요타렉서스LS500H,개인,1072,45591820,192.8,12353881,52.2,25.7,14.1,8,4.3
2018,01월,한국토요타자동차,토요타,한국토요타캠리,20대,648,1510870,45.2,745350,22.3,5.6,2.3,0.3,0.3
2018,01월,한국토요타자동차,토요타,한국토요타캠리,30대,648,3687479,95.4,1370931,35.5,12.6,6.1,2.4,0.7
2018,01월,한국토요타자동차,토요타,한국토요타캠리,40대,648,7552134,176.6,2223813,52,24.5,11.6,6,3
2018,01월,한국토요타자동차,토요타,한국토요타캠리,50대,648,11390178,289.9,2358294,60,34.3,21,13,9.2
2018,01월,한국토요타자동차,토요타,한국토요타캠리,60대,648,15689758,366.1,2843582,66.3,41.2,26.6,17.6,12.5
2018,01월,한국토요타자동차,토요타,한국토요타캠리,개인,648,41504592,175.5,10481266,44.3,21.2,11.9,7,4.6
2018,01월,한불모터스,시트로엥,한불모터스시트로엥그랜드C4피카소,20대,87,84665,2.5,52561,1.6,0.1,0.1,0.1,0
2018,01월,한불모터스,시트로엥,한불모터스시트로엥그랜드C4피카소,30대,87,118088,3.1,109137,2.8,0.1,0,0,0
2018,01월,한불모터스,시트로엥,한불모터스시트로엥그랜드C4피카소,40대,87,192740,4.5,182723,4.3,0,0,0,0
2018,01월,한불모터스,시트로엥,한불모터스시트로엥그랜드C4피카소,50대,87,150199,3.8,134818,3.4,0,0,0,0
2018,01월,한불모터스,시트로엥,한불모터스시트로엥그랜드C4피카소,60대,87,59952,1.4,38635,0.9,0.2,0,0,0
2018,01월,한불모터스,시트로엥,한불모터스시트로엥그랜드C4피카소,개인,87,650205,2.7,558251,2.4,0.1,0,0,0
2018,01월,한불모터스,푸조,한불모터스푸조3008,20대,35,108689,3.3,84883,2.5,0.1,0.1,0,0
2018,01월,한불모터스,푸조,한불모터스푸조3008,30대,35,520526,13.5,401035,10.4,0.5,0.1,0,0
2018,01월,한불모터스,푸조,한불모터스푸조3008,40대,35,1090483,25.5,591950,13.8,3.1,0.9,0.2,0.1
2018,01월,한불모터스,푸조,한불모터스푸조3008,50대,35,818915,20.8,502846,12.8,1.9,0.6,0,0
2018,01월,한불모터스,푸조,한불모터스푸조3008,60대,35,602049,14,415937,9.7,1.3,0.1,0,0
2018,01월,한불모터스,푸조,한불모터스푸조3008,개인,35,3404268,14.4,2196793,9.3,1.3,0.3,0,0
2018,01월,한불모터스,푸조,한불모터스푸조SUV,20대,1095,880735,26.3,409873,12.3,2.8,1.1,0.2,0.1
2018,01월,한불모터스,푸조,한불모터스푸조SUV,30대,1095,2528799,65.4,914988,23.7,7.8,3.9,2,1.4
2018,01월,한불모터스,푸조,한불모터스푸조SUV,40대,1095,4081207,95.4,1479609,34.6,12.8,5.4,2.3,1.2
2018,01월,한불모터스,푸조,한불모터스푸조SUV,50대,1095,4514496,114.9,1335206,34,13.3,6.6,3.8,3.1
2018,01월,한불모터스,푸조,한불모터스푸조SUV,60대,1095,3486049,81.3,1188313,27.7,8.5,4,2.3,1.6
2018,01월,한불모터스,푸조,한불모터스푸조SUV,개인,1095,16900220,71.5,6007419,25.4,8.4,3.8,2,1.3
2018,01월,혼다코리아,혼다,혼다파일럿,20대,35,508973,15.2,390938,11.7,1.1,0,0,0
2018,01월,혼다코리아,혼다,혼다파일럿,30대,35,979331,25.3,615278,15.9,1.9,0.2,0,0
2018,01월,혼다코리아,혼다,혼다파일럿,40대,35,1967133,46,1163544,27.2,4.3,0.9,0.3,0
2018,01월,혼다코리아,혼다,혼다파일럿,50대,35,1091083,27.8,751767,19.1,2.7,0.2,0,0
2018,01월,혼다코리아,혼다,혼다파일럿,60대,35,610720,14.2,422228,9.9,1.3,0.1,0,0
2018,01월,혼다코리아,혼다,혼다파일럿,개인,35,6093738,25.8,3995576,16.9,2.4,0.3,0.1,0
2019,01월,FMK,마세라티,FMK마세라티기블리,20대,355,0,0,0,0,0,0,0,0
2019,01월,FMK,마세라티,FMK마세라티기블리,30대,355,48262,1.3,48284,1.3,0,0,0,0
2019,01월,FMK,마세라티,FMK마세라티기블리,40대,355,267065,6.3,86522,2,0.5,0.4,0.4,0.2
2019,01월,FMK,마세라티,FMK마세라티기블리,50대,355,430287,10.8,162338,4.1,1.2,0.7,0.6,0
2019,01월,FMK,마세라티,FMK마세라티기블리,60대,355,376422,8.3,119839,2.6,1,0.7,0.4,0.3
2019,01월,FMK,마세라티,FMK마세라티기블리,개인,355,1139206,4.8,433957,1.8,0.5,0.3,0.2,0.1
2019,01월,메르세데스벤츠코리아,메르세데스벤츠,메르세데스벤츠,20대,26,876905,25.9,585613,17.3,1.7,0.1,0,0
2019,01월,메르세데스벤츠코리아,메르세데스벤츠,메르세데스벤츠,30대,26,1351223,35.6,807027,21.2,4,0.7,0,0
2019,01월,메르세데스벤츠코리아,메르세데스벤츠,메르세데스벤츠,40대,26,2301286,54.2,1278247,30.1,6.3,1.1,0.2,0
2019,01월,메르세데스벤츠코리아,메르세데스벤츠,메르세데스벤츠,50대,26,2733092,68.9,1505829,38,8.8,1.1,0.5,0
2019,01월,메르세데스벤츠코리아,메르세데스벤츠,메르세데스벤츠,60대,26,1541029,34,975146,21.5,2.7,0.7,0.2,0
2019,01월,메르세데스벤츠코리아,메르세데스벤츠,메르세데스벤츠,개인,26,9758015,41,5793031,24.4,4.3,0.7,0.2,0
2019,01월,메르세데스벤츠코리아,메르세데스벤츠,벤츠C클래스,20대,136,2905229,85.8,817750,24.1,13.7,6.6,2.7,1.3
2019,01월,메르세데스벤츠코리아,메르세데스벤츠,벤츠C클래스,30대,136,6112557,160.9,1252078,33,18.7,13,8.6,6
2019,01월,메르세데스벤츠코리아,메르세데스벤츠,벤츠C클래스,40대,136,9311936,219.2,1844004,43.4,28.3,18.8,11.6,7
2019,01월,메르세데스벤츠코리아,메르세데스벤츠,벤츠C클래스,50대,136,9093905,229.2,2061812,52,30.4,18.7,11.8,7.6
2019,01월,메르세데스벤츠코리아,메르세데스벤츠,벤츠C클래스,60대,136,6303888,139.1,1645232,36.3,19.5,10.7,5.5,2.8
2019,01월,메르세데스벤츠코리아,메르세데스벤츠,벤츠C클래스,개인,136,37408606,157.3,8651520,36.4,21.1,12.7,7.3,4.4
2019,01월,볼보자동차코리아,볼보,볼보S90,20대,968,1636,0,1636,0,0,0,0,0
2019,01월,볼보자동차코리아,볼보,볼보S90,30대,968,133562,3.5,73922,1.9,0.4,0,0,0
2019,01월,볼보자동차코리아,볼보,볼보S90,40대,968,534478,12.6,94052,2.2,0.9,0.7,0.7,0.5
2019,01월,볼보자동차코리아,볼보,볼보S90,50대,968,1012043,25.5,270865,6.8,2.3,1.5,0.9,0.8
2019,01월,볼보자동차코리아,볼보,볼보S90,60대,968,916011,20.2,221887,4.9,1.6,1.1,1.1,0.8
2019,01월,볼보자동차코리아,볼보,볼보S90,개인,968,2636860,11.1,676605,2.8,0.9,0.6,0.5,0.4
2019,01월,아우디코리아,아우디,아우디A6,20대,3,1902,0.1,1902,0.1,0,0,0,0
2019,01월,아우디코리아,아우디,아우디A6,30대,3,44889,1.2,44889,1.2,0,0,0,0
2019,01월,아우디코리아,아우디,아우디A6,40대,3,50283,1.2,50283,1.2,0,0,0,0
2019,01월,아우디코리아,아우디,아우디A6,50대,3,41133,1,31033,0.8,0,0,0,0
2019,01월,아우디코리아,아우디,아우디A6,60대,3,17230,0.4,17230,0.4,0,0,0,0
2019,01월,아우디코리아,아우디,아우디A6,개인,3,166809,0.7,156708,0.7,0,0,0,0
2019,01월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락CT6,20대,262,853181,25.2,469036,13.8,2.8,0.7,0.3,0
2019,01월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락CT6,30대,262,2222300,58.5,1060387,27.9,7,1.6,1.2,1
2019,01월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락CT6,40대,262,4061706,95.6,1755431,41.3,12.2,5,1.9,0.7
2019,01월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락CT6,50대,262,2758290,69.5,1370178,34.5,8.9,2.4,0.6,0
2019,01월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락CT6,60대,262,2016123,44.5,1165667,25.7,4.4,0.9,0.3,0.2
2019,01월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락CT6,개인,262,12891616,54.2,6405478,26.9,6.4,1.9,0.7,0.3
2019,01월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,20대,298,824150,24.3,431352,12.7,2.7,1.2,0.3,0.2
2019,01월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,30대,298,2072785,54.6,876240,23.1,6.3,2.9,1.5,0.6
2019,01월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,40대,298,4216046,99.3,1576543,37.1,12.4,5,2.4,0.7
2019,01월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,50대,298,2650793,66.8,1262100,31.8,8.1,2.2,1,0.6
2019,01월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,60대,298,2116417,46.7,1126475,24.9,5.5,1.4,0.7,0.2
2019,01월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,개인,298,12885365,54.2,5979553,25.1,6.4,2.2,1,0.4
2019,01월,포르쉐코리아,포르쉐,포르쉐파나메라*,20대,8,164698,4.9,157265,4.6,0,0,0,0
2019,01월,포르쉐코리아,포르쉐,포르쉐파나메라*,30대,8,335855,8.8,305348,8,0.2,0,0,0
2019,01월,포르쉐코리아,포르쉐,포르쉐파나메라*,40대,8,848643,20,612185,14.4,1.7,0,0,0
2019,01월,포르쉐코리아,포르쉐,포르쉐파나메라*,50대,8,968595,24.4,701860,17.7,1.5,0.1,0,0
2019,01월,포르쉐코리아,포르쉐,포르쉐파나메라*,60대,8,932810,20.6,663619,14.6,1.3,0.4,0,0
2019,01월,포르쉐코리아,포르쉐,포르쉐파나메라*,개인,8,3534743,14.9,2696523,11.3,0.8,0.1,0,0
2019,01월,한국닛산,닛산,닛산엑스트레일,20대,1765,5718956,168.8,1411035,41.6,21.8,12,7.9,4.5
2019,01월,한국닛산,닛산,닛산엑스트레일,30대,1765,13788676,363,2341581,61.6,40.8,27.1,18.1,13.7
2019,01월,한국닛산,닛산,닛산엑스트레일,40대,1765,25603113,602.8,3404416,80.1,59.8,42.5,32.8,24.3
2019,01월,한국닛산,닛산,닛산엑스트레일,50대,1765,21913671,552.4,3228015,81.4,59,41.8,31.9,24
2019,01월,한국닛산,닛산,닛산엑스트레일,60대,1765,18794382,414.8,3429409,75.7,49,34.1,22.6,15.1
2019,01월,한국닛산,닛산,닛산엑스트레일,개인,1765,94770336,398.5,15698449,66,44,30.1,21.4,15.2
2019,01월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,20대,1071,2132570,62.9,789913,23.3,8.3,3.9,1.2,0.8
2019,01월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,30대,1071,6737717,177.4,1635889,43.1,21.9,10.3,7.4,5.5
2019,01월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,40대,1071,10928592,257.3,2305209,54.3,30.3,19.2,12.8,7.8
2019,01월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,50대,1071,8493744,214.1,2173799,54.8,29,14.6,9.1,5.3
2019,01월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,60대,1071,7045124,155.5,1999539,44.1,20.7,10.1,6.1,3.8
2019,01월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,개인,1071,38617724,162.4,10012779,42.1,20.6,11.1,6.8,4.2
2019,01월,한국토요타자동차,토요타,한국토요타아발론,20대,434,1070804,31.6,552636,16.3,3.3,1.5,0.8,0.3
2019,01월,한국토요타자동차,토요타,한국토요타아발론,30대,434,2643428,69.6,1133375,29.8,7.9,4.7,1.8,0.4
2019,01월,한국토요타자동차,토요타,한국토요타아발론,40대,434,5064288,119.2,1745183,41.1,13.8,7.2,3.5,2.4
2019,01월,한국토요타자동차,토요타,한국토요타아발론,50대,434,4774901,120.4,1616221,40.7,16,7.2,3.4,1.7
2019,01월,한국토요타자동차,토요타,한국토요타아발론,60대,434,3624839,80,1443166,31.9,10.5,4.4,2.4,1.3
2019,01월,한국토요타자동차,토요타,한국토요타아발론,개인,434,19003671,79.9,7369919,31,9.9,4.6,2.1,1.1
2019,01월,한불모터스,푸조,한불모터스DS7크로스백,20대,756,1076520,31.8,568865,16.8,2.2,1.5,0.7,0.3
2019,01월,한불모터스,푸조,한불모터스DS7크로스백,30대,756,2579965,67.9,988585,26,6.3,3.3,1.5,1.3
2019,01월,한불모터스,푸조,한불모터스DS7크로스백,40대,756,4520996,106.4,1650767,38.9,13.4,5.8,3.3,1.7
2019,01월,한불모터스,푸조,한불모터스DS7크로스백,50대,756,5655683,142.6,1857460,46.8,17.6,9.9,5.1,2.7
2019,01월,한불모터스,푸조,한불모터스DS7크로스백,60대,756,6096062,134.6,1840983,40.6,16.3,8.3,5.9,3.2
2019,01월,한불모터스,푸조,한불모터스DS7크로스백,개인,756,21279216,89.5,7686535,32.3,10.4,5.2,3,1.6
2019,01월,한불모터스,시트로엥,한불모터스시트로엥,20대,218,202050,6,148139,4.4,0.5,0,0,0
2019,01월,한불모터스,시트로엥,한불모터스시트로엥,30대,218,532661,14,405334,10.7,0.6,0,0,0
2019,01월,한불모터스,시트로엥,한불모터스시트로엥,40대,218,703447,16.6,583454,13.7,0.6,0,0,0
2019,01월,한불모터스,시트로엥,한불모터스시트로엥,50대,218,706770,17.8,543651,13.7,0.8,0.1,0,0
2019,01월,한불모터스,시트로엥,한불모터스시트로엥,60대,218,736138,16.2,467132,10.3,1.4,0.4,0,0
2019,01월,한불모터스,시트로엥,한불모터스시트로엥,개인,218,3189509,13.4,2444274,10.3,0.7,0.1,0,0
2019,01월,한불모터스,시트로엥,한불모터스시트로엥C4칵투스,20대,7,92639,2.7,77644,2.3,0,0,0,0
2019,01월,한불모터스,시트로엥,한불모터스시트로엥C4칵투스,30대,7,121573,3.2,99788,2.6,0.1,0,0,0
2019,01월,한불모터스,시트로엥,한불모터스시트로엥C4칵투스,40대,7,371900,8.8,286995,6.8,0.2,0,0,0
2019,01월,한불모터스,시트로엥,한불모터스시트로엥C4칵투스,50대,7,303496,7.7,198417,5,0.8,0,0,0
2019,01월,한불모터스,시트로엥,한불모터스시트로엥C4칵투스,60대,7,310899,6.9,241874,5.3,0.4,0,0,0
2019,01월,한불모터스,시트로엥,한불모터스시트로엥C4칵투스,개인,7,1282465,5.4,964851,4.1,0.2,0,0,0
2019,01월,한불모터스,푸조,한불모터스푸조508,20대,121,1521267,44.9,709395,20.9,4.7,1.6,0.8,0.4
2019,01월,한불모터스,푸조,한불모터스푸조508,30대,121,2918020,76.8,1237246,32.6,12.3,3.7,0.7,0.2
2019,01월,한불모터스,푸조,한불모터스푸조508,40대,121,6344868,149.4,2199207,51.8,21,10,4.4,1.3
2019,01월,한불모터스,푸조,한불모터스푸조508,50대,121,7425975,187.2,2360290,59.5,27.1,11.2,5.6,3.6
2019,01월,한불모터스,푸조,한불모터스푸조508,60대,121,6985187,154.2,2489919,55,20.2,9,4,2.1
2019,01월,한불모터스,푸조,한불모터스푸조508,개인,121,27670095,116.4,10021432,42.1,16.1,6.8,3,1.5
2019,01월,한불모터스,푸조,한불모터스푸조SUV,20대,739,451704,13.3,277021,8.2,1.3,0.2,0,0
2019,01월,한불모터스,푸조,한불모터스푸조SUV,30대,739,1622113,42.7,636221,16.7,2.4,1.4,1,0.7
2019,01월,한불모터스,푸조,한불모터스푸조SUV,40대,739,1817461,42.8,1054048,24.8,4.3,1.3,0.2,0.2
2019,01월,한불모터스,푸조,한불모터스푸조SUV,50대,739,2233899,56.3,1077221,27.2,7.2,1.9,1,0.2
2019,01월,한불모터스,푸조,한불모터스푸조SUV,60대,739,2970368,65.6,1283542,28.3,7.9,3,1.2,0.7
2019,01월,한불모터스,푸조,한불모터스푸조SUV,개인,739,9716570,40.9,4744538,20,4.3,1.4,0.6,0.3
2019,01월,혼다코리아,혼다,혼다파일럿,20대,145,725634,21.4,394537,11.6,1.8,0.6,0.2,0.2
2019,01월,혼다코리아,혼다,혼다파일럿,30대,145,2667849,70.2,1054967,27.8,8.4,3.6,2.2,1.5
2019,01월,혼다코리아,혼다,혼다파일럿,40대,145,4333342,102,1478730,34.8,14.5,7.5,2.6,0.9
2019,01월,혼다코리아,혼다,혼다파일럿,50대,145,3072775,77.5,1363917,34.4,9.9,3.5,1.6,0.5
2019,01월,혼다코리아,혼다,혼다파일럿,60대,145,2791746,61.6,1261975,27.9,7.3,2.6,0.9,0.5
2019,01월,혼다코리아,혼다,혼다파일럿,개인,145,15042670,63.3,6328651,26.6,8.1,3.2,1.3,0.6
2020,01월,BMW코리아,BMW,BMWX,20대,17,106815,3.1,99545,2.9,0,0,0,0
